1	1	1	1	1	2	0	2024
1	1	1	1	1	3	11	2024
1	1	1	1	1	4	11	2024
1	1	2	1	1	3	11	2024
1	1	2	1	1	4	11	2024
1	1	3	1	1	4	0	2024
2	1	1	2	1	2	263	2886
2	1	1	2	1	3	291	2886
2	1	1	2	1	4	264	2886
2	1	2	2	1	3	275	2886
2	1	2	2	1	4	272	2886
2	1	3	2	1	4	256	2886
3	1	1	3	1	2	0	2087
3	1	1	3	1	3	5	2087
3	1	1	3	1	4	5	2087
3	1	2	3	1	3	5	2087
3	1	2	3	1	4	5	2087
3	1	3	3	1	4	0	2087
3	2	1	3	2	2	0	922
3	2	1	3	2	3	1	922
3	2	1	3	2	4	1	922
3	2	2	3	2	3	1	922
3	2	2	3	2	4	1	922
3	2	3	3	2	4	0	922
4	1	1	4	1	2	0	1860
4	1	1	4	1	3	2	1860
4	1	1	4	1	4	2	1860
4	1	2	4	1	3	2	1860
4	1	2	4	1	4	2	1860
4	1	3	4	1	4	0	1860
5	1	1	5	1	2	1	1175
5	1	1	5	1	3	1	1175
5	1	1	5	1	4	2	1175
5	1	2	5	1	3	2	1175
5	1	2	5	1	4	1	1175
5	1	3	5	1	4	1	1175
5	2	1	5	2	2	2	1310
5	2	1	5	2	3	2	1310
5	2	1	5	2	4	4	1310
5	2	2	5	2	3	4	1310
5	2	2	5	2	4	2	1310
5	2	3	5	2	4	2	1310
5	3	1	5	3	2	7	1111
5	3	1	5	3	3	7	1111
5	3	1	5	3	4	6	1111
5	3	2	5	3	3	0	1111
5	3	2	5	3	4	6	1111
5	3	3	5	3	4	6	1111
7	1	1	7	1	2	0	1894
7	1	1	7	1	3	8	1894
7	1	1	7	1	4	8	1894
7	1	2	7	1	3	8	1894
7	1	2	7	1	4	8	1894
7	1	3	7	1	4	0	1894
8	1	1	8	1	2	0	1964
8	1	1	8	1	3	1	1964
8	1	1	8	1	4	1	1964
8	1	2	8	1	3	1	1964
8	1	2	8	1	4	1	1964
8	1	3	8	1	4	0	1964
9	1	1	9	1	2	0	1952
9	1	1	9	1	3	3	1952
9	1	1	9	1	4	3	1952
9	1	2	9	1	3	3	1952
9	1	2	9	1	4	3	1952
9	1	3	9	1	4	0	1952
10	1	1	10	1	2	0	1251
10	1	1	10	1	3	0	1251
10	1	1	10	1	4	0	1251
10	1	2	10	1	3	0	1251
10	1	2	10	1	4	0	1251
10	1	3	10	1	4	0	1251
11	1	1	11	1	2	2	1356
11	1	1	11	1	3	1	1356
11	1	1	11	1	4	3	1356
11	1	2	11	1	3	3	1356
11	1	2	11	1	4	1	1356
11	1	3	11	1	4	2	1356
11	2	1	11	2	2	0	628
11	2	1	11	2	3	0	628
11	2	1	11	2	4	0	628
11	2	2	11	2	3	0	628
11	2	2	11	2	4	0	628
11	2	3	11	2	4	0	628
12	1	1	12	1	2	3	1909
12	1	1	12	1	3	7	1909
12	1	1	12	1	4	11	1909
12	1	2	12	1	3	8	1909
12	1	2	12	1	4	11	1909
12	1	3	12	1	4	4	1909
13	1	1	13	1	2	0	1562
13	1	1	13	1	3	0	1562
13	1	1	13	1	4	0	1562
13	1	2	13	1	3	0	1562
13	1	2	13	1	4	0	1562
13	1	3	13	1	4	0	1562
13	2	1	13	2	2	0	748
13	2	1	13	2	3	0	748
13	2	1	13	2	4	0	748
13	2	2	13	2	3	0	748
13	2	2	13	2	4	0	748
13	2	3	13	2	4	0	748
13	3	1	13	3	2	0	720
13	3	1	13	3	3	0	720
13	3	1	13	3	4	0	720
13	3	2	13	3	3	0	720
13	3	2	13	3	4	0	720
13	3	3	13	3	4	0	720
14	1	1	14	1	2	3	2049
14	1	1	14	1	3	5	2049
14	1	1	14	1	4	4	2049
14	1	2	14	1	3	4	2049
14	1	2	14	1	4	2	2049
14	1	3	14	1	4	4	2049
15	1	1	15	1	2	0	2013
15	1	1	15	1	3	8	2013
15	1	1	15	1	4	14	2013
15	1	2	15	1	3	8	2013
15	1	2	15	1	4	14	2013
15	1	3	15	1	4	6	2013
16	1	1	16	1	2	1	1822
16	1	1	16	1	3	1	1822
16	1	1	16	1	4	1	1822
16	1	2	16	1	3	0	1822
16	1	2	16	1	4	0	1822
16	1	3	16	1	4	0	1822
17	1	1	17	1	2	0	1897
17	1	1	17	1	3	1	1897
17	1	1	17	1	4	1	1897
17	1	2	17	1	3	1	1897
17	1	2	17	1	4	1	1897
17	1	3	17	1	4	0	1897
17	2	1	17	2	2	0	2062
17	2	1	17	2	3	1	2062
17	2	1	17	2	4	1	2062
17	2	2	17	2	3	1	2062
17	2	2	17	2	4	1	2062
17	2	3	17	2	4	0	2062
18	1	1	18	1	2	0	2006
18	1	1	18	1	3	2	2006
18	1	1	18	1	4	2	2006
18	1	2	18	1	3	2	2006
18	1	2	18	1	4	2	2006
18	1	3	18	1	4	0	2006
19	1	1	19	1	2	0	2181
19	1	1	19	1	3	2	2181
19	1	1	19	1	4	3	2181
19	1	2	19	1	3	2	2181
19	1	2	19	1	4	3	2181
19	1	3	19	1	4	1	2181
19	2	1	19	2	2	4	1655
19	2	1	19	2	3	4	1655
19	2	1	19	2	4	2	1655
19	2	2	19	2	3	5	1655
19	2	2	19	2	4	3	1655
19	2	3	19	2	4	4	1655
19	3	1	19	3	2	0	1782
19	3	1	19	3	3	0	1782
19	3	1	19	3	4	0	1782
19	3	2	19	3	3	0	1782
19	3	2	19	3	4	0	1782
19	3	3	19	3	4	0	1782
19	4	1	19	4	2	2	1861
19	4	1	19	4	3	1	1861
19	4	1	19	4	4	4	1861
19	4	2	19	4	3	3	1861
19	4	2	19	4	4	2	1861
19	4	3	19	4	4	3	1861
19	5	1	19	5	2	1	1733
19	5	1	19	5	3	6	1733
19	5	1	19	5	4	6	1733
19	5	2	19	5	3	6	1733
19	5	2	19	5	4	5	1733
19	5	3	19	5	4	1	1733
