1	1	1	1	1	2	6	1876
1	1	1	1	1	3	3	1876
1	1	1	1	1	4	8	1876
1	1	2	1	1	3	9	1876
1	1	2	1	1	4	4	1876
1	1	3	1	1	4	5	1876
1	2	1	1	2	2	9	269
1	2	1	1	2	3	7	269
1	2	1	1	2	4	6	269
1	2	2	1	2	3	8	269
1	2	2	1	2	4	7	269
1	2	3	1	2	4	7	269
2	1	1	2	1	2	1	1788
2	1	1	2	1	3	3	1788
2	1	1	2	1	4	3	1788
2	1	2	2	1	3	2	1788
2	1	2	2	1	4	4	1788
2	1	3	2	1	4	2	1788
2	2	1	2	2	2	0	230
2	2	1	2	2	3	0	230
2	2	1	2	2	4	0	230
2	2	2	2	2	3	0	230
2	2	2	2	2	4	0	230
2	2	3	2	2	4	0	230
3	1	1	3	1	2	3	1851
3	1	1	3	1	3	1	1851
3	1	1	3	1	4	4	1851
3	1	2	3	1	3	4	1851
3	1	2	3	1	4	1	1851
3	1	3	3	1	4	3	1851
3	2	1	3	2	2	3	817
3	2	1	3	2	3	2	817
3	2	1	3	2	4	3	817
3	2	2	3	2	3	1	817
3	2	2	3	2	4	2	817
3	2	3	3	2	4	1	817
4	1	1	4	1	2	0	1752
4	1	1	4	1	3	1	1752
4	1	1	4	1	4	4	1752
4	1	2	4	1	3	1	1752
4	1	2	4	1	4	4	1752
4	1	3	4	1	4	3	1752
5	1	1	5	1	2	1	1095
5	1	1	5	1	3	1	1095
5	1	1	5	1	4	1	1095
5	1	2	5	1	3	0	1095
5	1	2	5	1	4	0	1095
5	1	3	5	1	4	0	1095
5	2	1	5	2	2	0	1075
5	2	1	5	2	3	4	1075
5	2	1	5	2	4	4	1075
5	2	2	5	2	3	4	1075
5	2	2	5	2	4	4	1075
5	2	3	5	2	4	0	1075
5	3	1	5	3	2	0	725
5	3	1	5	3	3	4	725
5	3	1	5	3	4	4	725
5	3	2	5	3	3	4	725
5	3	2	5	3	4	4	725
5	3	3	5	3	4	0	725
5	4	1	5	4	2	0	305
5	4	1	5	4	3	0	305
5	4	1	5	4	4	0	305
5	4	2	5	4	3	0	305
5	4	2	5	4	4	0	305
5	4	3	5	4	4	0	305
7	1	1	7	1	2	2	1646
7	1	1	7	1	3	2	1646
7	1	1	7	1	4	1	1646
7	1	2	7	1	3	0	1646
7	1	2	7	1	4	3	1646
7	1	3	7	1	4	3	1646
8	1	1	8	1	2	0	1699
8	1	1	8	1	3	4	1699
8	1	1	8	1	4	4	1699
8	1	2	8	1	3	4	1699
8	1	2	8	1	4	4	1699
8	1	3	8	1	4	0	1699
9	1	1	9	1	2	0	1776
9	1	1	9	1	3	1	1776
9	1	1	9	1	4	1	1776
9	1	2	9	1	3	1	1776
9	1	2	9	1	4	1	1776
9	1	3	9	1	4	0	1776
10	1	1	10	1	2	0	1096
10	1	1	10	1	3	0	1096
10	1	1	10	1	4	0	1096
10	1	2	10	1	3	0	1096
10	1	2	10	1	4	0	1096
10	1	3	10	1	4	0	1096
11	1	1	11	1	2	0	1351
11	1	1	11	1	3	0	1351
11	1	1	11	1	4	0	1351
11	1	2	11	1	3	0	1351
11	1	2	11	1	4	0	1351
11	1	3	11	1	4	0	1351
11	2	1	11	2	2	0	520
11	2	1	11	2	3	0	520
11	2	1	11	2	4	0	520
11	2	2	11	2	3	0	520
11	2	2	11	2	4	0	520
11	2	3	11	2	4	0	520
11	3	1	11	3	2	1	534
11	3	1	11	3	3	1	534
11	3	1	11	3	4	1	534
11	3	2	11	3	3	0	534
11	3	2	11	3	4	0	534
11	3	3	11	3	4	0	534
12	1	1	12	1	2	1	1750
12	1	1	12	1	3	1	1750
12	1	1	12	1	4	1	1750
12	1	2	12	1	3	0	1750
12	1	2	12	1	4	0	1750
12	1	3	12	1	4	0	1750
13	1	1	13	1	2	1	1024
13	1	1	13	1	3	2	1024
13	1	1	13	1	4	2	1024
13	1	2	13	1	3	1	1024
13	1	2	13	1	4	1	1024
13	1	3	13	1	4	2	1024
13	2	1	13	2	2	0	600
13	2	1	13	2	3	0	600
13	2	1	13	2	4	0	600
13	2	2	13	2	3	0	600
13	2	2	13	2	4	0	600
13	2	3	13	2	4	0	600
13	3	1	13	3	2	0	250
13	3	1	13	3	3	0	250
13	3	1	13	3	4	0	250
13	3	2	13	3	3	0	250
13	3	2	13	3	4	0	250
13	3	3	13	3	4	0	250
14	1	1	14	1	2	0	1894
14	1	1	14	1	3	0	1894
14	1	1	14	1	4	0	1894
14	1	2	14	1	3	0	1894
14	1	2	14	1	4	0	1894
14	1	3	14	1	4	0	1894
15	1	1	15	1	2	1	1757
15	1	1	15	1	3	8	1757
15	1	1	15	1	4	9	1757
15	1	2	15	1	3	9	1757
15	1	2	15	1	4	8	1757
15	1	3	15	1	4	1	1757
15	2	1	15	2	2	0	229
15	2	1	15	2	3	0	229
15	2	1	15	2	4	0	229
15	2	2	15	2	3	0	229
15	2	2	15	2	4	0	229
15	2	3	15	2	4	0	229
16	1	1	16	1	2	1	1576
16	1	1	16	1	3	1	1576
16	1	1	16	1	4	1	1576
16	1	2	16	1	3	0	1576
16	1	2	16	1	4	0	1576
16	1	3	16	1	4	0	1576
17	1	1	17	1	2	0	1766
17	1	1	17	1	3	3	1766
17	1	1	17	1	4	3	1766
17	1	2	17	1	3	3	1766
17	1	2	17	1	4	3	1766
17	1	3	17	1	4	0	1766
17	2	1	17	2	2	0	1881
17	2	1	17	2	3	2	1881
17	2	1	17	2	4	2	1881
17	2	2	17	2	3	2	1881
17	2	2	17	2	4	2	1881
17	2	3	17	2	4	0	1881
18	1	1	18	1	2	0	1824
18	1	1	18	1	3	0	1824
18	1	1	18	1	4	0	1824
18	1	2	18	1	3	0	1824
18	1	2	18	1	4	0	1824
18	1	3	18	1	4	0	1824
19	1	1	19	1	2	5	1859
19	1	1	19	1	3	1	1859
19	1	1	19	1	4	6	1859
19	1	2	19	1	3	6	1859
19	1	2	19	1	4	1	1859
19	1	3	19	1	4	5	1859
19	2	1	19	2	2	1	1711
19	2	1	19	2	3	1	1711
19	2	1	19	2	4	1	1711
19	2	2	19	2	3	0	1711
19	2	2	19	2	4	0	1711
19	2	3	19	2	4	0	1711
19	3	1	19	3	2	6	1467
19	3	1	19	3	3	2	1467
19	3	1	19	3	4	6	1467
19	3	2	19	3	3	7	1467
19	3	2	19	3	4	2	1467
19	3	3	19	3	4	6	1467
19	4	1	19	4	2	1	1427
19	4	1	19	4	3	1	1427
19	4	1	19	4	4	1	1427
19	4	2	19	4	3	0	1427
19	4	2	19	4	4	0	1427
19	4	3	19	4	4	0	1427
19	5	1	19	5	2	0	1138
19	5	1	19	5	3	1	1138
19	5	1	19	5	4	1	1138
19	5	2	19	5	3	1	1138
19	5	2	19	5	4	1	1138
19	5	3	19	5	4	0	1138
19	6	1	19	6	2	0	1320
19	6	1	19	6	3	1	1320
19	6	1	19	6	4	1	1320
19	6	2	19	6	3	1	1320
19	6	2	19	6	4	1	1320
19	6	3	19	6	4	0	1320
19	7	1	19	7	2	0	664
19	7	1	19	7	3	0	664
19	7	1	19	7	4	0	664
19	7	2	19	7	3	0	664
19	7	2	19	7	4	0	664
19	7	3	19	7	4	0	664
19	8	1	19	8	2	0	463
19	8	1	19	8	3	0	463
19	8	1	19	8	4	0	463
19	8	2	19	8	3	0	463
19	8	2	19	8	4	0	463
19	8	3	19	8	4	0	463
19	9	1	19	9	2	0	212
19	9	1	19	9	3	0	212
19	9	1	19	9	4	0	212
19	9	2	19	9	3	0	212
19	9	2	19	9	4	0	212
19	9	3	19	9	4	0	212
20	1	1	20	1	2	1	1556
20	1	1	20	1	3	1	1556
20	1	1	20	1	4	2	1556
20	1	2	20	1	3	2	1556
20	1	2	20	1	4	1	1556
20	1	3	20	1	4	1	1556
20	2	1	20	2	2	13	1440
20	2	1	20	2	3	12	1440
20	2	1	20	2	4	12	1440
20	2	2	20	2	3	2	1440
20	2	2	20	2	4	4	1440
20	2	3	20	2	4	4	1440
20	3	1	20	3	2	0	989
20	3	1	20	3	3	1	989
20	3	1	20	3	4	1	989
20	3	2	20	3	3	1	989
20	3	2	20	3	4	1	989
20	3	3	20	3	4	0	989
21	1	1	21	1	2	0	1097
21	1	1	21	1	3	0	1097
21	1	1	21	1	4	0	1097
21	1	2	21	1	3	0	1097
21	1	2	21	1	4	0	1097
21	1	3	21	1	4	0	1097
22	1	1	22	1	2	2	1768
22	1	1	22	1	3	1	1768
22	1	1	22	1	4	2	1768
22	1	2	22	1	3	3	1768
22	1	2	22	1	4	2	1768
22	1	3	22	1	4	1	1768
23	1	1	23	1	2	145	759
23	1	1	23	1	3	167	759
23	1	1	23	1	4	164	759
23	1	2	23	1	3	155	759
23	1	2	23	1	4	125	759
23	1	3	23	1	4	171	759
24	1	1	24	1	2	0	1635
24	1	1	24	1	3	0	1635
24	1	1	24	1	4	0	1635
24	1	2	24	1	3	0	1635
24	1	2	24	1	4	0	1635
24	1	3	24	1	4	0	1635
25	1	1	25	1	2	0	1446
25	1	1	25	1	3	1	1446
25	1	1	25	1	4	1	1446
25	1	2	25	1	3	1	1446
25	1	2	25	1	4	1	1446
25	1	3	25	1	4	0	1446
25	2	1	25	2	2	0	535
25	2	1	25	2	3	0	535
25	2	1	25	2	4	0	535
25	2	2	25	2	3	0	535
25	2	2	25	2	4	0	535
25	2	3	25	2	4	0	535
26	1	1	26	1	2	0	1287
26	1	1	26	1	3	0	1287
26	1	1	26	1	4	0	1287
26	1	2	26	1	3	0	1287
26	1	2	26	1	4	0	1287
26	1	3	26	1	4	0	1287
27	1	1	27	1	2	1	1103
27	1	1	27	1	3	3	1103
27	1	1	27	1	4	3	1103
27	1	2	27	1	3	2	1103
27	1	2	27	1	4	2	1103
27	1	3	27	1	4	0	1103
28	1	1	28	1	2	0	1641
28	1	1	28	1	3	1	1641
28	1	1	28	1	4	1	1641
28	1	2	28	1	3	1	1641
28	1	2	28	1	4	1	1641
28	1	3	28	1	4	0	1641
29	1	1	29	1	2	0	1800
29	1	1	29	1	3	13	1800
29	1	1	29	1	4	13	1800
29	1	2	29	1	3	13	1800
29	1	2	29	1	4	13	1800
29	1	3	29	1	4	0	1800
30	1	1	30	1	2	0	794
30	1	1	30	1	3	0	794
30	1	1	30	1	4	0	794
30	1	2	30	1	3	0	794
30	1	2	30	1	4	0	794
30	1	3	30	1	4	0	794
30	2	1	30	2	2	0	510
30	2	1	30	2	3	1	510
30	2	1	30	2	4	1	510
30	2	2	30	2	3	1	510
30	2	2	30	2	4	1	510
30	2	3	30	2	4	0	510
31	1	1	31	1	2	0	1734
31	1	1	31	1	3	1	1734
31	1	1	31	1	4	1	1734
31	1	2	31	1	3	1	1734
31	1	2	31	1	4	1	1734
31	1	3	31	1	4	0	1734
32	1	1	32	1	2	0	1523
32	1	1	32	1	3	0	1523
32	1	1	32	1	4	0	1523
32	1	2	32	1	3	0	1523
32	1	2	32	1	4	0	1523
32	1	3	32	1	4	0	1523
33	1	1	33	1	2	0	1479
33	1	1	33	1	3	2	1479
33	1	1	33	1	4	2	1479
33	1	2	33	1	3	2	1479
33	1	2	33	1	4	2	1479
33	1	3	33	1	4	0	1479
33	2	1	33	2	2	0	608
33	2	1	33	2	3	0	608
33	2	1	33	2	4	0	608
33	2	2	33	2	3	0	608
33	2	2	33	2	4	0	608
33	2	3	33	2	4	0	608
34	1	1	34	1	2	0	1127
34	1	1	34	1	3	0	1127
34	1	1	34	1	4	0	1127
34	1	2	34	1	3	0	1127
34	1	2	34	1	4	0	1127
34	1	3	34	1	4	0	1127
35	1	1	35	1	2	3	1674
35	1	1	35	1	3	2	1674
35	1	1	35	1	4	2	1674
35	1	2	35	1	3	1	1674
35	1	2	35	1	4	1	1674
35	1	3	35	1	4	2	1674
36	1	1	36	1	2	0	1960
36	1	1	36	1	3	0	1960
36	1	1	36	1	4	0	1960
36	1	2	36	1	3	0	1960
36	1	2	36	1	4	0	1960
36	1	3	36	1	4	0	1960
36	2	1	36	2	2	0	234
36	2	1	36	2	3	0	234
36	2	1	36	2	4	0	234
36	2	2	36	2	3	0	234
36	2	2	36	2	4	0	234
36	2	3	36	2	4	0	234
37	1	1	37	1	2	6	1165
37	1	1	37	1	3	5	1165
37	1	1	37	1	4	5	1165
37	1	2	37	1	3	1	1165
37	1	2	37	1	4	3	1165
37	1	3	37	1	4	2	1165
38	1	1	38	1	2	0	1219
38	1	1	38	1	3	3	1219
38	1	1	38	1	4	3	1219
38	1	2	38	1	3	3	1219
38	1	2	38	1	4	3	1219
38	1	3	38	1	4	0	1219
39	1	1	39	1	2	9	1827
39	1	1	39	1	3	8	1827
39	1	1	39	1	4	9	1827
39	1	2	39	1	3	5	1827
39	1	2	39	1	4	14	1827
39	1	3	39	1	4	11	1827
40	1	1	40	1	2	0	1752
40	1	1	40	1	3	0	1752
40	1	1	40	1	4	0	1752
40	1	2	40	1	3	0	1752
40	1	2	40	1	4	0	1752
40	1	3	40	1	4	0	1752
40	2	1	40	2	2	0	651
40	2	1	40	2	3	0	651
40	2	1	40	2	4	0	651
40	2	2	40	2	3	0	651
40	2	2	40	2	4	0	651
40	2	3	40	2	4	0	651
40	3	1	40	3	2	0	872
40	3	1	40	3	3	0	872
40	3	1	40	3	4	0	872
40	3	2	40	3	3	0	872
40	3	2	40	3	4	0	872
40	3	3	40	3	4	0	872
40	4	1	40	4	2	0	668
40	4	1	40	4	3	0	668
40	4	1	40	4	4	0	668
40	4	2	40	4	3	0	668
40	4	2	40	4	4	0	668
40	4	3	40	4	4	0	668
40	5	1	40	5	2	0	636
40	5	1	40	5	3	3	636
40	5	1	40	5	4	3	636
40	5	2	40	5	3	3	636
40	5	2	40	5	4	3	636
40	5	3	40	5	4	0	636
41	1	1	41	1	2	0	1571
41	1	1	41	1	3	0	1571
41	1	1	41	1	4	0	1571
41	1	2	41	1	3	0	1571
41	1	2	41	1	4	0	1571
41	1	3	41	1	4	0	1571
41	2	1	41	2	2	0	220
41	2	1	41	2	3	0	220
41	2	1	41	2	4	0	220
41	2	2	41	2	3	0	220
