1	1	1	1	1	2	9	2022
1	1	1	1	1	3	11	2022
1	1	1	1	1	4	9	2022
1	1	2	1	1	3	11	2022
1	1	2	1	1	4	9	2022
1	1	3	1	1	4	10	2022
2	1	1	2	1	2	25	2005
2	1	1	2	1	3	30	2005
2	1	1	2	1	4	24	2005
2	1	2	2	1	3	30	2005
2	1	2	2	1	4	43	2005
2	1	3	2	1	4	29	2005
3	1	1	3	1	2	7	2080
3	1	1	3	1	3	13	2080
3	1	1	3	1	4	8	2080
3	1	2	3	1	3	8	2080
3	1	2	3	1	4	3	2080
3	1	3	3	1	4	5	2080
3	2	1	3	2	2	8	754
3	2	1	3	2	3	5	754
3	2	1	3	2	4	6	754
3	2	2	3	2	3	5	754
3	2	2	3	2	4	2	754
3	2	3	3	2	4	3	754
4	1	1	4	1	2	63	1990
4	1	1	4	1	3	74	1990
4	1	1	4	1	4	65	1990
4	1	2	4	1	3	77	1990
4	1	2	4	1	4	78	1990
4	1	3	4	1	4	57	1990
5	1	1	5	1	2	0	1186
5	1	1	5	1	3	0	1186
5	1	1	5	1	4	3	1186
5	1	2	5	1	3	0	1186
5	1	2	5	1	4	3	1186
5	1	3	5	1	4	3	1186
5	2	1	5	2	2	1	1184
5	2	1	5	2	3	1	1184
5	2	1	5	2	4	1	1184
5	2	2	5	2	3	2	1184
5	2	2	5	2	4	2	1184
5	2	3	5	2	4	0	1184
5	3	1	5	3	2	3	687
5	3	1	5	3	3	3	687
5	3	1	5	3	4	3	687
5	3	2	5	3	3	0	687
5	3	2	5	3	4	0	687
5	3	3	5	3	4	0	687
7	1	1	7	1	2	2	1692
7	1	1	7	1	3	2	1692
7	1	1	7	1	4	1	1692
7	1	2	7	1	3	2	1692
7	1	2	7	1	4	3	1692
7	1	3	7	1	4	2	1692
8	1	1	8	1	2	0	1939
8	1	1	8	1	3	1	1939
8	1	1	8	1	4	1	1939
8	1	2	8	1	3	1	1939
8	1	2	8	1	4	1	1939
8	1	3	8	1	4	0	1939
9	1	1	9	1	2	0	1892
9	1	1	9	1	3	3	1892
9	1	1	9	1	4	3	1892
9	1	2	9	1	3	3	1892
9	1	2	9	1	4	3	1892
9	1	3	9	1	4	0	1892
10	1	1	10	1	2	42	1277
10	1	1	10	1	3	37	1277
10	1	1	10	1	4	61	1277
10	1	2	10	1	3	42	1277
10	1	2	10	1	4	67	1277
10	1	3	10	1	4	68	1277
11	1	1	11	1	2	2	1415
11	1	1	11	1	3	4	1415
11	1	1	11	1	4	2	1415
11	1	2	11	1	3	2	1415
11	1	2	11	1	4	2	1415
11	1	3	11	1	4	4	1415
11	2	1	11	2	2	0	528
11	2	1	11	2	3	0	528
11	2	1	11	2	4	0	528
11	2	2	11	2	3	0	528
11	2	2	11	2	4	0	528
11	2	3	11	2	4	0	528
11	3	1	11	3	2	0	306
11	3	1	11	3	3	0	306
11	3	1	11	3	4	0	306
11	3	2	11	3	3	0	306
11	3	2	11	3	4	0	306
11	3	3	11	3	4	0	306
12	1	1	12	1	2	38	1920
12	1	1	12	1	3	41	1920
12	1	1	12	1	4	41	1920
12	1	2	12	1	3	49	1920
12	1	2	12	1	4	45	1920
12	1	3	12	1	4	24	1920
13	1	1	13	1	2	30	1419
13	1	1	13	1	3	24	1419
13	1	1	13	1	4	24	1419
13	1	2	13	1	3	19	1419
13	1	2	13	1	4	24	1419
13	1	3	13	1	4	20	1419
13	2	1	13	2	2	1	868
13	2	1	13	2	3	1	868
13	2	1	13	2	4	1	868
13	2	2	13	2	3	0	868
13	2	2	13	2	4	0	868
13	2	3	13	2	4	0	868
14	1	1	14	1	2	4	2033
14	1	1	14	1	3	8	2033
14	1	1	14	1	4	3	2033
14	1	2	14	1	3	8	2033
14	1	2	14	1	4	6	2033
14	1	3	14	1	4	5	2033
15	1	1	15	1	2	14	1946
15	1	1	15	1	3	12	1946
15	1	1	15	1	4	17	1946
15	1	2	15	1	3	15	1946
15	1	2	15	1	4	16	1946
15	1	3	15	1	4	15	1946
16	1	1	16	1	2	2	1656
16	1	1	16	1	3	3	1656
16	1	1	16	1	4	6	1656
16	1	2	16	1	3	5	1656
16	1	2	16	1	4	6	1656
16	1	3	16	1	4	3	1656
17	1	1	17	1	2	3	1824
17	1	1	17	1	3	2	1824
17	1	1	17	1	4	2	1824
17	1	2	17	1	3	3	1824
17	1	2	17	1	4	3	1824
17	1	3	17	1	4	0	1824
17	2	1	17	2	2	3	1981
17	2	1	17	2	3	1	1981
17	2	1	17	2	4	4	1981
17	2	2	17	2	3	2	1981
17	2	2	17	2	4	3	1981
17	2	3	17	2	4	3	1981
18	1	1	18	1	2	0	1947
18	1	1	18	1	3	0	1947
18	1	1	18	1	4	1	1947
18	1	2	18	1	3	0	1947
18	1	2	18	1	4	1	1947
18	1	3	18	1	4	1	1947
19	1	1	19	1	2	0	2227
19	1	1	19	1	3	0	2227
19	1	1	19	1	4	0	2227
19	1	2	19	1	3	0	2227
19	1	2	19	1	4	0	2227
19	1	3	19	1	4	0	2227
19	2	1	19	2	2	0	1981
19	2	1	19	2	3	2	1981
19	2	1	19	2	4	2	1981
19	2	2	19	2	3	2	1981
19	2	2	19	2	4	2	1981
19	2	3	19	2	4	0	1981
19	3	1	19	3	2	3	1727
19	3	1	19	3	3	3	1727
19	3	1	19	3	4	6	1727
19	3	2	19	3	3	2	1727
19	3	2	19	3	4	5	1727
19	3	3	19	3	4	3	1727
19	4	1	19	4	2	0	1591
19	4	1	19	4	3	0	1591
19	4	1	19	4	4	0	1591
19	4	2	19	4	3	0	1591
19	4	2	19	4	4	0	1591
19	4	3	19	4	4	0	1591
19	5	1	19	5	2	5	1640
19	5	1	19	5	3	8	1640
19	5	1	19	5	4	4	1640
19	5	2	19	5	3	5	1640
19	5	2	19	5	4	5	1640
19	5	3	19	5	4	6	1640
19	6	1	19	6	2	1	1041
19	6	1	19	6	3	2	1041
19	6	1	19	6	4	2	1041
19	6	2	19	6	3	1	1041
19	6	2	19	6	4	1	1041
19	6	3	19	6	4	0	1041
19	7	1	19	7	2	1	582
19	7	1	19	7	3	1	582
19	7	1	19	7	4	1	582
19	7	2	19	7	3	0	582
19	7	2	19	7	4	1	582
19	7	3	19	7	4	1	582
20	1	1	20	1	2	2	1760
20	1	1	20	1	3	4	1760
20	1	1	20	1	4	3	1760
20	1	2	20	1	3	4	1760
20	1	2	20	1	4	3	1760
20	1	3	20	1	4	1	1760
20	2	1	20	2	2	4	1518
20	2	1	20	2	3	5	1518
20	2	1	20	2	4	6	1518
20	2	2	20	2	3	1	1518
20	2	2	20	2	4	2	1518
20	2	3	20	2	4	1	1518
20	3	1	20	3	2	5	1518
20	3	1	20	3	3	4	1518
20	3	1	20	3	4	4	1518
20	3	2	20	3	3	4	1518
20	3	2	20	3	4	2	1518
20	3	3	20	3	4	4	1518
21	1	1	21	1	2	0	1225
21	1	1	21	1	3	0	1225
21	1	1	21	1	4	0	1225
21	1	2	21	1	3	0	1225
21	1	2	21	1	4	0	1225
21	1	3	21	1	4	0	1225
22	1	1	22	1	2	8	1927
22	1	1	22	1	3	12	1927
22	1	1	22	1	4	12	1927
22	1	2	22	1	3	10	1927
22	1	2	22	1	4	11	1927
22	1	3	22	1	4	7	1927
23	1	1	23	1	2	1239	2524
23	1	1	23	1	3	1273	2524
23	1	1	23	1	4	1240	2524
23	1	2	23	1	3	1270	2524
23	1	2	23	1	4	1245	2524
23	1	3	23	1	4	1266	2524
24	1	1	24	1	2	17	1888
24	1	1	24	1	3	36	1888
24	1	1	24	1	4	43	1888
24	1	2	24	1	3	40	1888
24	1	2	24	1	4	47	1888
24	1	3	24	1	4	14	1888
25	1	1	25	1	2	1	1530
25	1	1	25	1	3	3	1530
25	1	1	25	1	4	4	1530
25	1	2	25	1	3	2	1530
25	1	2	25	1	4	3	1530
25	1	3	25	1	4	1	1530
26	1	1	26	1	2	3	1440
26	1	1	26	1	3	3	1440
