1	1	1	1	1	2	3	1801
1	1	1	1	1	3	1	1801
1	1	1	1	1	4	4	1801
1	1	2	1	1	3	2	1801
1	1	2	1	1	4	3	1801
1	1	3	1	1	4	3	1801
1	2	1	1	2	2	0	360
1	2	1	1	2	3	0	360
1	2	1	1	2	4	0	360
1	2	2	1	2	3	0	360
1	2	2	1	2	4	0	360
1	2	3	1	2	4	0	360
2	1	1	2	1	2	5	1733
2	1	1	2	1	3	2	1733
2	1	1	2	1	4	7	1733
2	1	2	2	1	3	7	1733
2	1	2	2	1	4	2	1733
2	1	3	2	1	4	5	1733
2	2	1	2	2	2	3	429
2	2	1	2	2	3	3	429
2	2	1	2	2	4	3	429
2	2	2	2	2	3	3	429
2	2	2	2	2	4	2	429
2	2	3	2	2	4	3	429
3	1	1	3	1	2	0	1827
3	1	1	3	1	3	2	1827
3	1	1	3	1	4	2	1827
3	1	2	3	1	3	2	1827
3	1	2	3	1	4	2	1827
3	1	3	3	1	4	0	1827
3	2	1	3	2	2	6	818
3	2	1	3	2	3	5	818
3	2	1	3	2	4	3	818
3	2	2	3	2	3	5	818
3	2	2	3	2	4	7	818
3	2	3	3	2	4	2	818
4	1	1	4	1	2	0	1750
4	1	1	4	1	3	2	1750
4	1	1	4	1	4	1	1750
4	1	2	4	1	3	2	1750
4	1	2	4	1	4	1	1750
4	1	3	4	1	4	1	1750
5	1	1	5	1	2	0	893
5	1	1	5	1	3	2	893
5	1	1	5	1	4	2	893
5	1	2	5	1	3	2	893
5	1	2	5	1	4	2	893
5	1	3	5	1	4	0	893
5	2	1	5	2	2	0	989
5	2	1	5	2	3	1	989
5	2	1	5	2	4	1	989
5	2	2	5	2	3	1	989
5	2	2	5	2	4	1	989
5	2	3	5	2	4	0	989
5	3	1	5	3	2	0	475
5	3	1	5	3	3	0	475
5	3	1	5	3	4	0	475
5	3	2	5	3	3	0	475
5	3	2	5	3	4	0	475
5	3	3	5	3	4	0	475
5	4	1	5	4	2	0	338
5	4	1	5	4	3	0	338
5	4	1	5	4	4	0	338
5	4	2	5	4	3	0	338
5	4	2	5	4	4	0	338
5	4	3	5	4	4	0	338
5	5	1	5	5	2	0	352
5	5	1	5	5	3	0	352
5	5	1	5	5	4	0	352
